Date,Type,Area,Furnished,Latitude,Longitude,Rental
2023-06,4-room,104.0,yes,1.36956993932329,103.954864275083,3750
2021-01,4 room,102.0,yes,1.37714154932429,103.740943329677,2350
2022-06,3-room,73.0,yes,1.37039791675237,103.841878840032,1900
2021-12,5 room,110.0,yes,1.39059690271608,103.890148270578,2100
2021-01,3 room,54.0,yes,1.2880016960752,103.831614592325,2000
2021-11,5 room,123.0,yes,1.3461967058616,103.957105266447,2450
2021-11,5 room,110.0,yes,1.38988768950754,103.888114482602,2300
2022-01,4-room,106.0,yes,1.36770577441558,103.955796373988,2200
2022-03,3-room,67.0,yes,1.37829205175133,103.83725190016,2400
2023-06,3-room,67.0,yes,1.3673922200256,103.841127940925,2850
2023-01,5-room,115.0,yes,1.33818062578949,103.721189046311,4200
2021-10,3 room,74.0,yes,1.34911301335269,103.718764842328,1800
2023-01,5-room,110.0,yes,1.4507121028977,103.816543560672,2600
2021-11,4 room,100.0,yes,1.43622091646168,103.798410261725,2200
2023-05,4-room,96.0,yes,1.40579230457974,103.905777174695,3900
2022-07,4-room,91.0,yes,1.37404969557747,103.896459281626,3150
2022-09,4-room,105.0,yes,1.37447595603468,103.958441823841,2500
2021-02,3 room,72.0,yes,1.31962057942712,103.747111361741,2100
2022-06,5-room,111.0,yes,1.39170406550677,103.886137355811,1950
2021-01,3 room,76.0,yes,1.303178277126,103.911806642809,1800
2022-04,5-room,133.0,yes,1.38213707062575,103.743397513845,3900
2023-01,4-room,109.0,yes,1.35886425463447,103.957299555489,2500
2022-01,3-room,67.0,yes,1.3741692336847,103.853001924476,1800
2022-02,3-room,68.0,yes,1.35090042870513,103.74485764967,1800
2022-01,4-room,85.0,yes,1.28236449613222,103.843448181669,2600
2021-08,4 room,92.0,yes,1.32775288998395,103.936709340476,2850
2022-08,3-room,65.0,yes,1.34231481416805,103.84650890023,1900
2023-07,3-room,84.0,yes,1.34404144956674,103.735500080389,2850
2022-07,4-room,90.0,yes,1.40467861884756,103.746314893319,2600
2022-07,5-room,121.0,yes,1.34476326355535,103.852206845531,1600
2021-06,3 room,64.0,yes,1.32851573037035,103.904729555598,1800
2022-11,3-room,67.0,yes,1.3132753601909,103.873489088653,2200
2023-03,4-room,100.0,yes,1.43574395739063,103.794134055957,2200
2021-10,4 room,102.0,yes,1.38471539193084,103.765271283331,2000
2023-07,5-room,116.0,yes,1.3899004407988,103.906070343849,3700
2021-03,3 room,67.0,yes,1.33843639958331,103.742666850845,2350
2021-11,5 room,112.0,yes,1.33717401729074,103.695528958305,2400
2021-04,3 room,68.0,yes,1.35044711973729,103.744471903926,1500
2023-01,3-room,67.0,yes,1.35732435176205,103.873633486803,2400
2022-05,3-room,76.0,yes,1.30445136012651,103.90964857031,2600
2022-05,3-room,68.0,yes,1.33131021834565,103.92685391703,1700
2021-06,5 room,112.0,yes,1.37971095812868,103.762440084954,2200
2023-03,5-room,123.0,yes,1.34594126815113,103.853322120107,3700
2021-04,2 room,47.0,yes,1.32750585189984,103.923264046182,1050
2022-11,4-room,90.0,yes,1.38287416215524,103.894603741377,3700
2021-01,5 room,121.0,yes,1.35323572708512,103.949946614899,2500
2021-09,5 room,111.0,yes,1.42861439008497,103.794717960696,2400
2023-04,3-room,60.0,yes,1.32869611162886,103.941995599533,3250
2022-10,3-room,67.0,yes,1.35085859711904,103.759761122934,2050
2021-04,4 room,104.0,yes,1.38375315534785,103.74550286918,1950
2023-07,3-room,59.0,yes,1.27955093259631,103.82740093837,1900
2022-01,4-room,93.0,yes,1.43397497861501,103.776526806695,2200
2023-06,4-room,88.0,yes,1.3158732490877,103.871296185183,3800
2022-03,3-room,68.0,yes,1.4322759133834,103.836404106464,1900
2022-05,3-room,65.0,yes,1.44267823126467,103.77772450872,2300
2021-11,4 room,86.0,yes,1.37114053931458,103.949850548422,2850
2021-06,4 room,104.0,yes,1.37433415246216,103.960352191633,2100
2021-09,5 room,122.0,yes,1.34413413892594,103.851740462088,2750
2023-04,4-room,83.0,yes,1.41610066387299,103.831901247266,3700
2021-12,4 room,93.0,yes,1.40478291873635,103.912978515395,2200
2023-07,3-room,67.0,yes,1.33178245077456,103.939208398976,3000
2021-06,4 room,92.0,yes,1.31474029464441,103.76748755096,2100
2022-08,3-room,68.0,yes,1.36101444441179,103.74944732312,1800
2021-10,3 room,57.0,yes,1.32742994958168,103.885681564016,1900
2022-04,4-room,91.0,yes,1.4419400958206,103.772053205058,1600
2023-01,5-room,121.0,yes,1.42965421082047,103.830889934491,2950
2022-03,5-room,108.0,yes,1.35636967092522,103.938987991759,2500
2021-10,3 room,58.0,yes,1.28766976882827,103.828202949008,2050
2021-03,3 room,60.0,yes,1.3522210432368,103.753979892768,1500
2021-12,3 room,65.0,yes,1.28264675199072,103.823327111496,2100
2022-09,4-room,104.0,yes,1.36143858458969,103.749152507272,2450
2023-07,5-room,117.0,yes,1.28175927117793,103.806862236642,4350
2022-08,5-room,116.0,yes,1.33369206575684,103.721934875775,2950
2022-07,5-room,127.0,yes,1.35886425463447,103.957299555489,2600
2023-07,4-room,84.0,yes,1.33488194247883,103.911778859623,2600
2023-01,4-room,100.0,yes,1.33948765295892,103.746226449075,4400
2021-03,4 room,76.0,yes,1.33472713626235,103.849822984337,1700
2023-02,4-room,93.0,yes,1.30977118024449,103.784714017294,4700
2021-01,3 room,72.0,yes,1.36016521545473,103.892711655243,1800
2022-04,4-room,91.0,yes,1.31514159529226,103.766056205529,2950
2021-01,4 room,105.0,yes,1.36296253151948,103.954955444255,2500
2021-08,5 room,119.0,yes,1.37109649780946,103.84623152448,2400
2023-07,3-room,75.0,yes,1.29113483646901,103.826764453591,3350
2021-09,3 room,62.0,yes,1.28829579725142,103.826144732416,2100
2022-05,5-room,112.0,yes,1.38616165479022,103.892278601256,1900
2021-05,3 room,67.0,yes,1.32861719819893,103.937787149387,1800
2023-04,5-room,123.0,yes,1.38031130418576,103.735332010832,3250
2022-03,4-room,91.0,yes,1.43902483398516,103.798308103203,2000
2022-03,4-room,100.0,yes,1.32855771177594,103.844796773619,3050
2021-02,3 room,69.0,yes,1.34771540923723,103.754994802909,2000
2022-06,3-room,74.0,yes,1.3343391689203,103.869158899303,2600
2021-07,5 room,110.0,yes,1.33664220672947,103.697989689004,2100
2021-10,5 room,127.0,yes,1.35976573500754,103.957416315106,1950
2023-01,3-room,67.0,yes,1.33356606706026,103.856981751253,2500
2022-12,3-room,67.0,yes,1.33683389097317,103.742544497471,3150
2023-05,4-room,84.0,yes,1.37715619247431,103.774822991849,3350
2021-06,3 room,69.0,yes,1.35349356621383,103.867045529778,1900
2021-06,4 room,108.0,yes,1.43086656800412,103.839425861369,3000
2022-01,4-room,100.0,yes,1.43613334620394,103.795264285267,2000
2023-04,4-room,105.0,yes,1.34797229492491,103.93683820272,3700
2022-03,4-room,92.0,yes,1.43147277406855,103.78998191026,2500
2022-03,3-room,74.0,yes,1.37138400081003,103.837381409794,2000
2022-10,5-room,121.0,yes,1.38859257294618,103.898128190519,2750
2023-03,4-room,90.0,yes,1.2855704164404,103.826276204595,3350
2021-12,3 room,68.0,yes,1.3830287591126,103.840669099959,1950
2022-12,3-room,68.0,yes,1.30315360303876,103.761943675943,3700
2023-04,4-room,92.0,yes,1.40355883669341,103.910153513143,3350
2021-04,3 room,68.0,yes,1.37381927100149,103.743367182453,2000
2023-04,3-room,68.0,yes,1.42886692085513,103.828909001953,3150
2021-09,5 room,122.0,yes,1.35798075724836,103.954550016234,2400
2021-09,5 room,120.0,yes,1.33857345707862,103.72083578038,2400
2022-04,3-room,68.0,yes,1.34202424550408,103.739009746539,2250
2022-06,4-room,93.0,yes,1.40536468278241,103.909508986941,2950
2021-08,5 room,120.0,yes,1.3020158078523,103.908586206495,2900
2023-02,5-room,120.0,yes,1.36877568746945,103.956300375904,4100
2022-08,5-room,128.0,yes,1.37610193104679,103.933867337036,1900
2022-11,5-room,110.0,yes,1.27722253855698,103.808720443177,4500
2022-06,3-room,60.0,yes,1.33270278688381,103.923456730636,1850
2021-04,4 room,101.0,yes,1.43213384772534,103.790580691321,1700
2023-07,4-room,90.0,yes,1.38333897024769,103.894522123516,3700
2022-11,4-room,92.0,yes,1.36314392666998,103.858118593427,2400
2023-01,5-room,120.0,yes,1.37629501553762,103.882146024079,3150
2023-07,3-room,67.0,yes,1.32832133313255,103.93658216345,2950
2023-03,4-room,93.0,yes,1.27773457800288,103.807093263136,4500
2023-07,5-room,121.0,yes,1.33565835661833,103.850077576299,4600
2022-03,5-room,125.0,yes,1.3355737307958,103.923820023145,2750
2023-03,4-room,104.0,yes,1.37962686332574,103.940582032379,3350
2022-11,5-room,120.0,yes,1.42255934806557,103.833944059873,3800
2021-08,4 room,92.0,yes,1.37652018482202,103.738025725932,2400
2021-03,3 room,60.0,yes,1.27391992612498,103.840260930929,2300
2022-02,4-room,103.0,yes,1.36280451951487,103.749157203985,1900
2022-11,3-room,59.0,yes,1.2869200622963,103.818673592235,2200
2021-12,5 room,116.0,yes,1.38640852201004,103.902222112406,2300
2022-04,5-room,110.0,yes,1.38795724986826,103.905852165491,2100
2022-09,4-room,104.0,yes,1.37715444677834,103.890491311918,2050
2022-06,3-room,60.0,yes,1.29003092983174,103.80260432134,1900
2022-01,4-room,84.0,yes,1.35114217456369,103.935616863987,2000
2021-03,4 room,102.0,yes,1.35231862292149,103.948457987374,2000
2023-02,4-room,101.0,yes,1.36548398291324,103.890200268843,2950
2021-09,4 room,90.0,yes,1.32029253511763,103.901355995305,2850
2021-10,3 room,65.0,yes,1.30510240111456,103.91266479937,2000
2023-02,3-room,65.0,yes,1.33757187318717,103.85884393026,3450
2021-10,3 room,67.0,yes,1.3678915069194,103.85345502653,1900
2021-06,3 room,64.0,yes,1.35206910322894,103.873288882807,2100
2022-12,4-room,90.0,yes,1.45262510110474,103.820909521779,3800
2022-01,5-room,121.0,yes,1.34402566066415,103.697478162304,3350
2022-01,4-room,108.0,yes,1.35307537657924,103.931318107592,2500
2022-04,4-room,114.0,yes,1.38023204003435,103.937566462309,2150
2023-04,3-room,68.0,yes,1.43331614582593,103.836150284922,3250
2021-09,4 room,91.0,yes,1.35021069322065,103.720031948834,2500
2022-11,3-room,65.0,yes,1.31423937033551,103.870914031459,2100
2021-05,5 room,121.0,yes,1.35754563359063,103.873252175576,2500
2021-02,2 room,50.0,yes,1.33778337648439,103.852507455855,1450
2021-08,3 room,82.0,yes,1.35292162070652,103.953858337259,1900
2023-05,5-room,123.0,yes,1.36736981596041,103.953118181493,2300
2021-09,4 room,84.0,yes,1.35057174649766,103.727172770969,2200
2021-06,5 room,120.0,yes,1.44204928734016,103.798789070341,2200
2022-03,5-room,110.0,yes,1.40115779753494,103.751471709468,1950
2022-10,3-room,67.0,yes,1.43102233778042,103.837623233094,1900
2021-03,5 room,119.0,yes,1.37260157854458,103.857234141592,2850
2022-09,4-room,102.0,yes,1.37007368495954,103.956730877173,1500
2023-07,3-room,68.0,yes,1.36695558620194,103.858031320467,2400
2022-08,4-room,101.0,yes,1.43726918605213,103.790432362073,2100
2023-05,3-room,67.0,yes,1.34673392184416,103.754727840299,2400
2022-06,4-room,90.0,yes,1.39088900332643,103.890634133148,2000
2021-03,5 room,111.0,yes,1.45273079781221,103.823966900031,1900
2023-06,5-room,111.0,yes,1.34333442575136,103.704701215266,1350
2022-02,4-room,99.0,yes,1.28863289349484,103.810534586582,2500
2021-09,4 room,87.0,yes,1.30309348569558,103.908751531623,2600
2022-10,3-room,59.0,yes,1.331245062192,103.931244293846,2300
2022-12,5-room,121.0,yes,1.34427940850465,103.855555665099,3800
2023-03,3-room,88.0,yes,1.27359718662062,103.811942133272,2950
2022-08,5-room,114.0,yes,1.32400911794369,103.925848135552,2200
2021-11,4 room,105.0,yes,1.36582030229146,103.954308255767,2100
2021-07,3 room,59.0,yes,1.2869200622963,103.818673592235,1900
2022-10,3-room,66.0,yes,1.34945934187377,103.712840315508,2100
2022-08,5-room,117.0,yes,1.30499200291151,103.785807493097,3350
2021-03,3 room,79.0,yes,1.34963011004171,103.948635174972,1700
2021-11,3 room,82.0,yes,1.31402057628905,103.762740587497,2400
2023-02,5-room,110.0,yes,1.27390144581321,103.839417299226,4300
2021-02,3 room,74.0,yes,1.35430349301699,103.950965476662,2100
2022-12,5-room,122.0,yes,1.34384901678586,103.6935080903,4000
2023-06,5-room,122.0,yes,1.37844828552468,103.882856903411,3250
2022-09,4-room,101.0,yes,1.37529714968237,103.877732108482,2600
2022-01,4-room,108.0,yes,1.37751709681128,103.838053184066,2300
2021-06,3 room,60.0,yes,1.32541032458901,103.88565098487,1800
2021-04,5 room,125.0,yes,1.31849377884951,103.943872460454,2850
2021-12,4 room,84.0,yes,1.37554033809538,103.887475138873,2000
2023-03,5-room,110.0,yes,1.3383876917868,103.698192617992,4200
2023-02,3-room,59.0,yes,1.34561976984928,103.711613047955,1050
2021-09,5 room,127.0,yes,1.33101555033747,103.915165583026,2300
2023-01,5-room,137.0,yes,1.35478633435811,103.722563908677,4000
2021-11,3 room,68.0,yes,1.32218898844635,103.871612008197,2200
2021-03,4 room,90.0,yes,1.45245222136363,103.81648846033,1950
2021-12,4 room,91.0,yes,1.39233540545797,103.91018078305,2050
2021-03,5 room,114.0,yes,1.44213596324067,103.8056199239,2300
2021-01,3 room,52.0,yes,1.32638789366841,103.886077337454,1850
2022-01,5-room,112.0,yes,1.33598954989667,103.699974206512,2200
2021-11,5 room,117.0,yes,1.31923420667707,103.749654325298,3000
2023-01,4-room,94.0,yes,1.3185553480936,103.768028348058,2600
2021-12,3 room,65.0,yes,1.31969547154613,103.868364964604,2200
2021-07,5 room,115.0,yes,1.33592504234068,103.938460933366,2400
2022-01,3-room,60.0,yes,1.33304293942699,103.924774154974,1800
2021-11,5 room,123.0,yes,1.30591387643498,103.781566663057,2500
2022-05,4-room,105.0,yes,1.28385157947843,103.828964702534,1500
2022-02,3-room,67.0,yes,1.36739612776859,103.838150007464,2600
2021-07,3 room,67.0,yes,1.43195018839118,103.832337855178,1900
2021-05,3 room,82.0,yes,1.32565628436985,103.927990975389,2300
2022-04,4-room,92.0,yes,1.31349292425577,103.769854781007,1700
2022-08,3-room,59.0,yes,1.3282966654865,103.942067527916,2200
2022-01,4-room,84.0,yes,1.33488194247883,103.911778859623,1900
2021-03,4 room,86.0,yes,1.45290995380283,103.816972975834,2000
2023-03,4-room,90.0,yes,1.30051700920519,103.79897627676,3700
2021-12,5 room,120.0,yes,1.37817751599485,103.737107245589,2950
2022-03,3-room,65.0,yes,1.3314342903894,103.845119426857,1850
2021-12,4 room,103.0,yes,1.35001074194263,103.952816059954,1850
2021-08,5 room,110.0,yes,1.39813468812652,103.908148099382,2500
2022-03,3-room,67.0,yes,1.33781295353996,103.844331928876,2000
2021-05,5 room,122.0,yes,1.44398935063641,103.800333931864,2000
2022-01,3-room,67.0,yes,1.30434110257324,103.766529796163,2750
2021-05,5 room,110.0,yes,1.39364133502199,103.895275278312,2300
2022-04,5-room,111.0,yes,1.42774541328112,103.795127473119,2300
2021-09,4 room,103.0,yes,1.34361509877239,103.690684967957,2450
2022-02,4-room,98.0,yes,1.3665990830055,103.846874423696,2400
2021-10,5 room,123.0,yes,1.36911752292724,103.949716060672,2850
2021-05,3 room,67.0,yes,1.3411274954664,103.738101187795,2000
2023-02,2-room,38.0,yes,1.35286511774512,103.740438584574,2500
2022-01,3-room,67.0,yes,1.316901343761,103.765310715228,2100
2021-03,4 room,88.0,yes,1.30542368483748,103.914004754803,2100
2022-06,4-room,113.0,yes,1.348845490498,103.875224639926,3550
2023-06,4-room,102.0,yes,1.33684922199185,103.881141512065,3150
2021-03,3 room,67.0,yes,1.3741692336847,103.853001924476,1900
2023-04,5-room,110.0,yes,1.40438956727531,103.74785640306,3700
2021-11,3 room,74.0,yes,1.34550365269314,103.720557509549,2300
2022-09,5-room,110.0,yes,1.38237375846968,103.880954583346,3550
2023-03,5-room,121.0,yes,1.34913809640172,103.852878507674,4500
2023-06,5-room,111.0,yes,1.38661244316801,103.763652921172,3700
2022-08,5-room,112.0,yes,1.39310784191806,103.914546399185,4000
2023-07,4-room,91.0,yes,1.28091756873327,103.828370313694,4400
2021-05,5 room,110.0,yes,1.36442474404862,103.850864037677,2400
2021-04,5 room,122.0,yes,1.343453412569,103.754788281769,2600
2021-05,5 room,123.0,yes,1.34642029733671,103.853592501555,3150
2023-03,5-room,125.0,yes,1.3355737307958,103.923820023145,2750
2023-07,5-room,134.0,yes,1.42305346445824,103.840410313172,3450
2022-01,5-room,121.0,yes,1.3437063240188,103.714484938377,1900
2021-03,5 room,122.0,yes,1.34223795658444,103.688737672784,2400
2021-01,4 room,95.0,yes,1.44939985901103,103.815131957328,2200
2021-04,3 room,64.0,yes,1.35144149324876,103.753696666741,1750
2021-09,3 room,62.0,yes,1.28829579725142,103.826144732416,2500
2021-07,5 room,110.0,yes,1.34471213524955,103.701313082539,3150
2021-09,4 room,93.0,yes,1.3948377810528,103.907584681234,2700
2021-01,3 room,60.0,yes,1.30458618988007,103.860840751642,2500
2023-01,4-room,84.0,yes,1.35344324893831,103.936557632514,2950
2021-03,5 room,109.0,yes,1.34637376407877,103.712472819666,2300
2021-04,5 room,112.0,yes,1.40932267495625,103.900801836373,2750
2021-06,3 room,68.0,yes,1.31041140455932,103.886398004352,1850
2023-01,3-room,67.0,yes,1.32105185036523,103.766910446634,3550
2022-11,3-room,75.0,yes,1.34730790760381,103.734583963199,2850
2022-11,4-room,84.0,yes,1.34408604869725,103.854147568942,2400
2021-05,5 room,117.0,yes,1.31951010175214,103.747947223669,2500
2023-01,3-room,74.0,yes,1.33312018048815,103.866911289274,3700
2022-04,3-room,67.0,yes,1.3795572819161,103.840735651035,2300
2022-04,5-room,121.0,yes,1.38526244576938,103.904005046452,1900
2022-12,4-room,93.0,yes,1.31547715332072,103.860312930116,4200
2021-09,5 room,110.0,yes,1.33835412965274,103.703585678772,2750
2021-11,4 room,108.0,yes,1.34548008232168,103.74995609585,2300
2022-06,5-room,121.0,yes,1.34049924755742,103.720198495698,2850
2021-12,3 room,74.0,yes,1.37409410844802,103.884163770052,2250
2022-11,3-room,67.0,yes,1.36698004515058,103.85571808973,2850
2022-12,2-room,45.0,yes,1.31939291785822,103.884439876207,2600
2021-04,3 room,67.0,yes,1.33356606706026,103.856981751253,1800
2021-05,4 room,91.0,yes,1.35191019042837,103.947108773379,2600
2022-09,4-room,92.0,yes,1.2819459836123,103.827911093868,2950
2023-04,3-room,67.0,yes,1.37059756050933,103.852367040901,3350
2022-07,4-room,112.0,yes,1.34582026038181,103.7082523716,3050
2022-01,5-room,120.0,yes,1.34036989064657,103.695839832303,2850
2021-11,3 room,67.0,yes,1.32832133313255,103.93658216345,2200
2023-01,3-room,69.0,yes,1.35669994020487,103.752306417884,1800
2022-04,5-room,127.0,yes,1.39669074814578,103.749255216403,3450
2023-03,4-room,82.0,yes,1.34276433135393,103.855872559035,3150
2022-08,5-room,110.0,yes,1.45035683378178,103.825726692093,2100
2021-06,5 room,118.0,yes,1.4485318461902,103.814038812764,1900
2021-01,3 room,67.0,yes,1.30434110257324,103.766529796163,2000
2023-03,4-room,92.0,yes,1.33596098683449,103.700840300361,4000
2021-05,5 room,125.0,yes,1.37448766567895,103.876464914567,2100
2021-09,3 room,67.0,yes,1.37259314173855,103.898813147029,1800
2022-07,4-room,84.0,yes,1.44275455946434,103.792532086511,2500
2021-05,4 room,92.0,yes,1.40290323653965,103.910057537905,2000
2021-05,3 room,64.0,yes,1.35383954328532,103.873319340588,1900
2022-04,4-room,92.0,yes,1.33033113628205,103.925432072872,2100
2021-07,3 room,67.0,yes,1.3322421486487,103.845643059432,2750
2022-03,4-room,91.0,yes,1.37890791374409,103.838602654716,2500
2021-03,5 room,127.0,yes,1.32720568580381,103.88626741965,2950
2023-06,5-room,128.0,yes,1.32430604941035,103.921625366639,4200
2021-01,3 room,68.0,yes,1.35090042870513,103.74485764967,1700
2022-07,3-room,67.0,yes,1.433317737659,103.77549155593,1700
2022-06,4-room,84.0,yes,1.35319103281952,103.868691793358,3700
2021-07,5 room,110.0,yes,1.39717530895925,103.905229593145,2000
2023-04,4-room,104.0,yes,1.44675368354503,103.772529543963,2400
2023-04,4-room,105.0,yes,1.35496446293882,103.890855054687,3700
2023-05,5-room,124.0,yes,1.38178596392118,103.936411750362,3350
2022-01,4-room,93.0,yes,1.35651147306916,103.931956767677,2750
2023-02,4-room,101.0,yes,1.34302556609258,103.951759832167,3700
2022-01,5-room,110.0,yes,1.40313482841143,103.749793059631,1900
2021-08,4 room,103.0,yes,1.36066100742125,103.843366622934,2750
2023-05,4-room,88.0,yes,1.31623521060435,103.876881159027,2100
2021-03,4 room,113.0,yes,1.33607364601336,103.879853824125,2200
2023-05,3-room,67.0,yes,1.33098173461878,103.933604621756,3450
2023-03,3-room,73.0,yes,1.36559244608528,103.848386744168,3250
2023-02,5-room,123.0,yes,1.36582030229146,103.954308255767,3550
2022-05,3-room,68.0,yes,1.32218898844635,103.871612008197,2100
2023-03,3-room,67.0,yes,1.35400776886424,103.887748411693,3250
2022-12,3-room,74.0,yes,1.33290761070926,103.866168849371,2500
2022-12,3-room,68.0,yes,1.3729419359545,103.852866402032,2300
2022-04,2-room,45.0,yes,1.27175707090153,103.809560438327,1600
2022-08,4-room,91.0,yes,1.37179067644703,103.854961173992,2400
2022-04,5-room,114.0,yes,1.39563022035357,103.913772153731,2100
2022-01,4-room,90.0,yes,1.37875948902978,103.879496357849,2000
2022-11,5-room,115.0,yes,1.39508286035406,103.902774420891,2600
2022-10,5-room,122.0,yes,1.36652833508957,103.954404987572,2750
2023-02,3-room,67.0,yes,1.37018880409798,103.852429487897,3150
2023-02,4-room,91.0,yes,1.33453129537675,103.847565695822,3150
2022-09,3-room,67.0,yes,1.43457623282091,103.836620800984,1850
2021-04,3 room,67.0,yes,1.305104400087,103.766311863504,2300
2022-03,3-room,67.0,yes,1.32143826057396,103.765901268051,2600
2022-01,5-room,110.0,yes,1.38661451456829,103.906024040147,2200
2022-10,4-room,104.0,yes,1.41537030654282,103.836073515403,4000
2023-07,4-room,90.0,yes,1.27383556871582,103.839844255368,4600
2022-01,4-room,92.0,yes,1.38530709577874,103.897870151664,2750
2021-02,4 room,103.0,yes,1.3137206738217,103.855272733514,2300
2021-07,4 room,91.0,yes,1.33454683171677,103.845077697814,3250
2022-05,3-room,67.0,yes,1.35088220305116,103.839339699004,2400
2021-10,3 room,68.0,yes,1.32218898844635,103.871612008197,2000
2023-06,3-room,65.0,yes,1.28352755166465,103.820830012818,2600
2021-10,3 room,65.0,yes,1.3543527093097,103.835823721667,2200
2021-03,4 room,102.0,yes,1.34023656666002,103.720885227164,2200
2021-10,5 room,120.0,yes,1.3582216078161,103.831932958776,2350
2023-03,4-room,90.0,yes,1.39933148198649,103.903711960348,2400
2021-12,5 room,123.0,yes,1.37997802767876,103.73490597126,2050
2021-04,5 room,112.0,yes,1.39125198410932,103.884325036239,2150
2022-04,4-room,105.0,yes,1.35479953784915,103.869534332454,2950
2021-04,5 room,121.0,yes,1.35613778516576,103.844897654796,2850
2023-03,4-room,104.0,yes,1.38312422256392,103.743774848821,2950
2021-09,3 room,68.0,yes,1.37203236308683,103.857625375797,1700
2022-01,5-room,118.0,yes,1.30310124001611,103.763413053663,2500
2021-05,4 room,89.0,yes,1.36345320627772,103.834214627275,2400
2021-08,3 room,67.0,yes,1.321415896635,103.76710548935,2250
2021-12,3 room,77.0,yes,1.34318835786153,103.73678575382,2500
2022-08,5-room,116.0,yes,1.33332045172975,103.721308656123,3250
2021-04,3 room,56.0,yes,1.29930999795442,103.797234577507,1900
2021-08,3 room,67.0,yes,1.42248271677898,103.844903042843,2300
2021-10,5 room,138.0,yes,1.35780969729527,103.944917697684,2750
2023-04,3-room,67.0,yes,1.43321263970177,103.828617498413,2400
2022-01,3-room,56.0,yes,1.32454761102539,103.887943886744,1900
2021-03,4 room,97.0,yes,1.36664920473672,103.84525455598,2300
2023-01,3-room,89.0,yes,1.34607046577403,103.735252691468,1950
2023-01,4-room,105.0,yes,1.35323767469816,103.869412535838,3550
2021-12,3 room,68.0,yes,1.294801401498,103.854467487996,2300
2021-02,5 room,110.0,yes,1.34156676422639,103.697970356424,1900
2021-08,5 room,120.0,yes,1.38452839749609,103.772431736418,2350
2022-05,5-room,122.0,yes,1.30510417415071,103.860869351858,2950
2023-06,3-room,74.0,yes,1.35500406974434,103.947121420342,2750
2023-02,5-room,122.0,yes,1.43482138833722,103.829347800986,3900
2021-04,4 room,103.0,yes,1.4020008434176,103.746684850931,2000
2022-09,4-room,100.0,yes,1.34559235229949,103.744789363152,2750
2021-11,4 room,95.0,yes,1.35607299328811,103.843470177697,3450
2023-02,4-room,92.0,yes,1.40800694944027,103.899074357998,4000
2023-05,4-room,103.0,yes,1.42602952702202,103.834266086838,2900
2021-06,3 room,65.0,yes,1.34205287411841,103.84939599719,2050
2022-02,4-room,93.0,yes,1.39647847695923,103.879493914895,2500
2022-01,3-room,68.0,yes,1.33262715051315,103.928172121608,2500
2022-12,3-room,68.0,yes,1.37043722990379,103.847515505343,3800
2021-06,4 room,111.0,yes,1.35114570469273,103.961798123148,2100
2021-06,4 room,84.0,yes,1.43030125625917,103.842618159616,1800
2022-09,4-room,84.0,yes,1.3442336080746,103.854763632034,2750
2021-04,3 room,74.0,yes,1.43949686296868,103.839281992379,1500
2021-09,4 room,98.0,yes,1.36797705108684,103.849264839398,3150
2021-05,4 room,83.0,yes,1.29579395038247,103.809264765809,3550
2021-07,5 room,110.0,yes,1.39209550650234,103.89255070806,2300
2022-05,4-room,96.0,yes,1.27779940676005,103.841403430465,4200
2022-10,4-room,92.0,yes,1.34575308124211,103.703641775508,3150
2021-11,4 room,106.0,yes,1.37343253621294,103.944756319476,2350
2022-01,5-room,110.0,yes,1.33666055209239,103.703730274149,2300
2022-12,4-room,91.0,yes,1.36772803186644,103.838404951621,3450
2023-07,4-room,84.0,yes,1.33231954024354,103.910394882793,2500
2022-05,4-room,109.0,yes,1.35159004317722,103.958395332025,3150
2022-10,3-room,59.0,yes,1.27037951175815,103.823235972289,2500
2023-02,4-room,109.0,yes,1.34718613034606,103.872968182223,2400
2021-09,3 room,60.0,yes,1.29900941828595,103.852284903161,2200
2023-02,4-room,90.0,yes,1.35312459771955,103.702771738144,3800
2023-03,3-room,67.0,yes,1.35538493501861,103.95348853253,2600
2021-04,4 room,100.0,yes,1.2886333428931,103.810015901011,2500
2021-01,5 room,124.0,yes,1.3707495459136,103.890329112915,2500
2022-05,4-room,103.0,yes,1.37953908953632,103.736076503187,2050
2023-05,4-room,84.0,yes,1.28884723459282,103.813450564855,3450
2021-02,4 room,87.0,yes,1.30309348569558,103.908751531623,2500
2022-09,3-room,65.0,yes,1.32369451969703,103.934994919422,2400
2023-01,3-room,67.0,yes,1.42892493142687,103.83124139277,2400
2021-02,3 room,60.0,yes,1.28521219232764,103.845766165764,2400
2021-06,4 room,108.0,yes,1.3457082721775,103.692018052051,3150
2021-12,5 room,135.0,yes,1.35836068985971,103.952252183481,2800
2021-07,4 room,107.0,yes,1.35447447997889,103.96100415175,2750
2023-06,4-room,100.0,yes,1.28652962097246,103.833163087554,4700
2022-06,5-room,121.0,yes,1.39401069858338,103.742692606674,2950
2021-06,3 room,53.0,yes,1.29752802071581,103.797090201067,1800
2022-02,4-room,84.0,yes,1.41382332195995,103.837338324568,2050
2022-11,4-room,93.0,yes,1.39653303935383,103.895867598027,2600
2022-11,3-room,71.0,yes,1.35807253232842,103.891946844004,2050
2023-02,4-room,91.0,yes,1.3693032100873,103.898351173028,2950
2022-09,4-room,103.0,yes,1.35280491257393,103.716740537175,2900
2021-04,4 room,96.0,yes,1.27736066510423,103.831600213349,2500
